"","P(Alpha>AT)","Information Ratio","P(Alpha<0|12M)","Batting Avg","P(Alpha<-5|12M)"
"13967",0.454054054054054,0.095786856861979,0.435406698564593,-0.0136940587754685,0.0909090909090909
"13968",0.74054054054054,0.493066647706335,0.344497607655502,-0.00751365146060277,0.0334928229665072
"13969",0.74054054054054,0.404117045044748,0.330143540669856,-0.00736726464978237,0.0334928229665072
"13970",0.437837837837838,0.0943803367673458,0.440191387559809,-0.0124630433307215,0.0669856459330144
"13971",0.481081081081081,0.147969773140165,0.449760765550239,-0.0125549801430781,0.0574162679425837
"13972",0.735135135135135,0.396296673317144,0.325358851674641,-0.00680154871893115,0.0287081339712919
"13973",0.610810810810811,0.209320880999902,0.406698564593301,-0.0120660646688281,0.062200956937799
"13974",0.405405405405405,-0.0334405422557879,0.45933014354067,-0.0211307730010123,0.186602870813397
"13975",0.427027027027027,0.0500433764185919,0.454545454545455,-0.0148315355761377,0.0909090909090909
"13976",0.8,0.534733577390635,0.287081339712919,-0.00671313583367483,0.0334928229665072
"13977",0.464864864864865,0.0285773704175498,0.45933014354067,-0.0191070351025825,0.162679425837321
"13978",0.767567567567568,0.52091826886831,0.330143540669856,-0.00699282842399902,0.0334928229665072
"13979",0.789189189189189,0.526396687401844,0.311004784688995,-0.00760987486800456,0.0334928229665072
"13980",0.572972972972973,0.346605172983877,0.363636363636364,-0.00733396055139948,0.0334928229665072
"13981",0.551351351351351,0.222744834465625,0.401913875598086,-0.0100231935616387,0.0382775119617225
"13982",0.8,0.531938511343643,0.277511961722488,-0.00743308093009542,0.0430622009569378
"13983",0.767567567567568,0.478096089330247,0.291866028708134,-0.00565186437201748,0.0287081339712919
"13984",0.605405405405405,0.384290706726485,0.349282296650718,-0.00683282392611251,0.0287081339712919
"13985",0.540540540540541,0.297001985393748,0.397129186602871,-0.00888236447260208,0.0334928229665072
"13986",0.421621621621622,0.00617209886109744,0.430622009569378,-0.0169890134776283,0.129186602870813
"13987",0.491891891891892,0.131669037529362,0.454545454545455,-0.0140432584881702,0.0956937799043062
"13988",0.524324324324324,0.151324522770861,0.421052631578947,-0.0127344917356888,0.0669856459330144
"13989",0.578378378378378,0.356447832233513,0.382775119617225,-0.00743442302937035,0.0334928229665072
"13990",0.383783783783784,-0.0997819384983685,0.492822966507177,-0.0277324552469783,0.239234449760766
"13991",0.67027027027027,0.433479336479314,0.354066985645933,-0.00643347066983165,0.0287081339712919
